Unnamed: 0,Area,Item,Year,hg/ha_yield,average_rain_fall_mm_per_year,pesticides_tonnes,avg_temp,Latitude,Longitude
24211,Saudi Arabia,Wheat,1997,44497,59.0,2513.0,25.88,23.885942,45.079162
24212,Saudi Arabia,Wheat,1997,44497,59.0,2513.0,25.49,23.885942,45.079162
24213,Saudi Arabia,Maize,1998,20519,59.0,2683.37,26.48,23.885942,45.079162
24214,Saudi Arabia,Maize,1998,20519,59.0,2683.37,26.73,23.885942,45.079162
24215,Saudi Arabia,Potatoes,1998,180428,59.0,2683.37,26.48,23.885942,45.079162
24216,Saudi Arabia,Potatoes,1998,180428,59.0,2683.37,26.73,23.885942,45.079162
24217,Saudi Arabia,Sorghum,1998,11049,59.0,2683.37,26.48,23.885942,45.079162
24218,Saudi Arabia,Sorghum,1998,11049,59.0,2683.37,26.73,23.885942,45.079162
24219,Saudi Arabia,Wheat,1998,44999,59.0,2683.37,26.48,23.885942,45.079162
24220,Saudi Arabia,Wheat,1998,44999,59.0,2683.37,26.73,23.885942,45.079162
24221,Saudi Arabia,Maize,1999,18723,59.0,2853.74,26.75,23.885942,45.079162
24222,Saudi Arabia,Maize,1999,18723,59.0,2853.74,26.92,23.885942,45.079162
24223,Saudi Arabia,Potatoes,1999,250876,59.0,2853.74,26.75,23.885942,45.079162
24224,Saudi Arabia,Potatoes,1999,250876,59.0,2853.74,26.92,23.885942,45.079162
24225,Saudi Arabia,Sorghum,1999,13192,59.0,2853.74,26.75,23.885942,45.079162
24226,Saudi Arabia,Sorghum,1999,13192,59.0,2853.74,26.92,23.885942,45.079162
24227,Saudi Arabia,Wheat,1999,42526,59.0,2853.74,26.75,23.885942,45.079162
24228,Saudi Arabia,Wheat,1999,42526,59.0,2853.74,26.92,23.885942,45.079162
24229,Saudi Arabia,Maize,2000,62820,59.0,3024.11,26.62,23.885942,45.079162
24230,Saudi Arabia,Maize,2000,62820,59.0,3024.11,26.55,23.885942,45.079162
24231,Saudi Arabia,Potatoes,2000,262035,59.0,3024.11,26.62,23.885942,45.079162
24232,Saudi Arabia,Potatoes,2000,262035,59.0,3024.11,26.55,23.885942,45.079162
24233,Saudi Arabia,Sorghum,2000,13384,59.0,3024.11,26.62,23.885942,45.079162
24234,Saudi Arabia,Sorghum,2000,13384,59.0,3024.11,26.55,23.885942,45.079162
24235,Saudi Arabia,Wheat,2000,42640,59.0,3024.11,26.62,23.885942,45.079162
24236,Saudi Arabia,Wheat,2000,42640,59.0,3024.11,26.55,23.885942,45.079162
24237,Saudi Arabia,Maize,2001,40612,59.0,3194.48,26.6,23.885942,45.079162
24238,Saudi Arabia,Maize,2001,40612,59.0,3194.48,26.67,23.885942,45.079162
24239,Saudi Arabia,Potatoes,2001,240917,59.0,3194.48,26.6,23.885942,45.079162
24240,Saudi Arabia,Potatoes,2001,240917,59.0,3194.48,26.67,23.885942,45.079162
24241,Saudi Arabia,Sorghum,2001,13971,59.0,3194.48,26.6,23.885942,45.079162
24242,Saudi Arabia,Sorghum,2001,13971,59.0,3194.48,26.67,23.885942,45.079162
24243,Saudi Arabia,Wheat,2001,49081,59.0,3194.48,26.6,23.885942,45.079162
24244,Saudi Arabia,Wheat,2001,49081,59.0,3194.48,26.67,23.885942,45.079162
24245,Saudi Arabia,Maize,2002,36432,59.0,3364.86,26.63,23.885942,45.079162
24246,Saudi Arabia,Maize,2002,36432,59.0,3364.86,26.44,23.885942,45.079162
24247,Saudi Arabia,Potatoes,2002,228648,59.0,3364.86,26.63,23.885942,45.079162
24248,Saudi Arabia,Potatoes,2002,228648,59.0,3364.86,26.44,23.885942,45.079162
24249,Saudi Arabia,Sorghum,2002,14482,59.0,3364.86,26.63,23.885942,45.079162
24250,Saudi Arabia,Sorghum,2002,14482,59.0,3364.86,26.44,23.885942,45.079162
24251,Saudi Arabia,Wheat,2002,48875,59.0,3364.86,26.63,23.885942,45.079162
24252,Saudi Arabia,Wheat,2002,48875,59.0,3364.86,26.44,23.885942,45.079162
24253,Saudi Arabia,Maize,2004,38514,59.0,3705.6,26.53,23.885942,45.079162
24254,Saudi Arabia,Maize,2004,38514,59.0,3705.6,26.2,23.885942,45.079162
24255,Saudi Arabia,Potatoes,2004,260589,59.0,3705.6,26.53,23.885942,45.079162
24256,Saudi Arabia,Potatoes,2004,260589,59.0,3705.6,26.2,23.885942,45.079162
24257,Saudi Arabia,Sorghum,2004,21858,59.0,3705.6,26.53,23.885942,45.079162
24258,Saudi Arabia,Sorghum,2004,21858,59.0,3705.6,26.2,23.885942,45.079162
24259,Saudi Arabia,Wheat,2004,53066,59.0,3705.6,26.53,23.885942,45.079162
24260,Saudi Arabia,Wheat,2004,53066,59.0,3705.6,26.2,23.885942,45.079162
24261,Saudi Arabia,Maize,2005,37301,59.0,3875.97,26.47,23.885942,45.079162
24262,Saudi Arabia,Maize,2005,37301,59.0,3875.97,26.27,23.885942,45.079162
24263,Saudi Arabia,Potatoes,2005,243565,59.0,3875.97,26.47,23.885942,45.079162
24264,Saudi Arabia,Potatoes,2005,243565,59.0,3875.97,26.27,23.885942,45.079162
24265,Saudi Arabia,Sorghum,2005,19751,59.0,3875.97,26.47,23.885942,45.079162
24266,Saudi Arabia,Sorghum,2005,19751,59.0,3875.97,26.27,23.885942,45.079162
24267,Saudi Arabia,Wheat,2005,54175,59.0,3875.97,26.47,23.885942,45.079162
24268,Saudi Arabia,Wheat,2005,54175,59.0,3875.97,26.27,23.885942,45.079162
24269,Saudi Arabia,Maize,2006,58203,59.0,4046.34,26.42,23.885942,45.079162
24270,Saudi Arabia,Maize,2006,58203,59.0,4046.34,26.24,23.885942,45.079162
24271,Saudi Arabia,Potatoes,2006,242031,59.0,4046.34,26.42,23.885942,45.079162
24272,Saudi Arabia,Potatoes,2006,242031,59.0,4046.34,26.24,23.885942,45.079162
24273,Saudi Arabia,Sorghum,2006,23933,59.0,4046.34,26.42,23.885942,45.079162
24274,Saudi Arabia,Sorghum,2006,23933,59.0,4046.34,26.24,23.885942,45.079162
24275,Saudi Arabia,Wheat,2006,56172,59.0,4046.34,26.42,23.885942,45.079162
24276,Saudi Arabia,Wheat,2006,56172,59.0,4046.34,26.24,23.885942,45.079162
24277,Saudi Arabia,Maize,2007,56250,59.0,4216.71,26.58,23.885942,45.079162
24278,Saudi Arabia,Maize,2007,56250,59.0,4216.71,26.49,23.885942,45.079162
24279,Saudi Arabia,Potatoes,2007,235025,59.0,4216.71,26.58,23.885942,45.079162
24280,Saudi Arabia,Potatoes,2007,235025,59.0,4216.71,26.49,23.885942,45.079162
24281,Saudi Arabia,Sorghum,2007,24271,59.0,4216.71,26.58,23.885942,45.079162
24282,Saudi Arabia,Sorghum,2007,24271,59.0,4216.71,26.49,23.885942,45.079162
24283,Saudi Arabia,Wheat,2007,56844,59.0,4216.71,26.58,23.885942,45.079162
24284,Saudi Arabia,Wheat,2007,56844,59.0,4216.71,26.49,23.885942,45.079162
24285,Saudi Arabia,Maize,2008,56427,59.0,4372.61,26.64,23.885942,45.079162
24286,Saudi Arabia,Maize,2008,56427,59.0,4372.61,26.21,23.885942,45.079162
24287,Saudi Arabia,Potatoes,2008,249332,59.0,4372.61,26.64,23.885942,45.079162
24288,Saudi Arabia,Potatoes,2008,249332,59.0,4372.61,26.21,23.885942,45.079162
24289,Saudi Arabia,Sorghum,2008,24325,59.0,4372.61,26.64,23.885942,45.079162
24290,Saudi Arabia,Sorghum,2008,24325,59.0,4372.61,26.21,23.885942,45.079162
24291,Saudi Arabia,Wheat,2008,60877,59.0,4372.61,26.64,23.885942,45.079162
24292,Saudi Arabia,Wheat,2008,60877,59.0,4372.61,26.21,23.885942,45.079162
24293,Saudi Arabia,Maize,2009,54742,59.0,4528.51,26.9,23.885942,45.079162
24294,Saudi Arabia,Maize,2009,54742,59.0,4528.51,26.71,23.885942,45.079162
24295,Saudi Arabia,Potatoes,2009,251423,59.0,4528.51,26.9,23.885942,45.079162
24296,Saudi Arabia,Potatoes,2009,251423,59.0,4528.51,26.71,23.885942,45.079162
24297,Saudi Arabia,Sorghum,2009,26312,59.0,4528.51,26.9,23.885942,45.079162
24298,Saudi Arabia,Sorghum,2009,26312,59.0,4528.51,26.71,23.885942,45.079162
24299,Saudi Arabia,Wheat,2009,58833,59.0,4528.51,26.9,23.885942,45.079162
24300,Saudi Arabia,Wheat,2009,58833,59.0,4528.51,26.71,23.885942,45.079162
24301,Saudi Arabia,Maize,2010,53096,59.0,4684.4,27.3,23.885942,45.079162
24302,Saudi Arabia,Maize,2010,53096,59.0,4684.4,27.37,23.885942,45.079162
24303,Saudi Arabia,Potatoes,2010,260575,59.0,4684.4,27.3,23.885942,45.079162
24304,Saudi Arabia,Potatoes,2010,260575,59.0,4684.4,27.37,23.885942,45.079162
24305,Saudi Arabia,Sorghum,2010,25974,59.0,4684.4,27.3,23.885942,45.079162
24306,Saudi Arabia,Sorghum,2010,25974,59.0,4684.4,27.37,23.885942,45.079162
24307,Saudi Arabia,Wheat,2010,61474,59.0,4684.4,27.3,23.885942,45.079162
24308,Saudi Arabia,Wheat,2010,61474,59.0,4684.4,27.37,23.885942,45.079162
24309,Saudi Arabia,Maize,2011,59958,59.0,4840.3,26.57,23.885942,45.079162
24310,Saudi Arabia,Maize,2011,59958,59.0,4840.3,26.4,23.885942,45.079162
24311,Saudi Arabia,Potatoes,2011,248330,59.0,4840.3,26.57,23.885942,45.079162
24312,Saudi Arabia,Potatoes,2011,248330,59.0,4840.3,26.4,23.885942,45.079162
24313,Saudi Arabia,Sorghum,2011,26372,59.0,4840.3,26.57,23.885942,45.079162
24314,Saudi Arabia,Sorghum,2011,26372,59.0,4840.3,26.4,23.885942,45.079162
24315,Saudi Arabia,Wheat,2011,61429,59.0,4840.3,26.57,23.885942,45.079162
24316,Saudi Arabia,Wheat,2011,61429,59.0,4840.3,26.4,23.885942,45.079162
24317,Saudi Arabia,Maize,2012,60135,59.0,4996.2,27.02,23.885942,45.079162
24318,Saudi Arabia,Maize,2012,60135,59.0,4996.2,26.83,23.885942,45.079162
24319,Saudi Arabia,Potatoes,2012,253233,59.0,4996.2,27.02,23.885942,45.079162
24320,Saudi Arabia,Potatoes,2012,253233,59.0,4996.2,26.83,23.885942,45.079162
24321,Saudi Arabia,Sorghum,2012,26056,59.0,4996.2,27.02,23.885942,45.079162
24322,Saudi Arabia,Sorghum,2012,26056,59.0,4996.2,26.83,23.885942,45.079162
24323,Saudi Arabia,Wheat,2012,59254,59.0,4996.2,27.02,23.885942,45.079162
24324,Saudi Arabia,Wheat,2012,59254,59.0,4996.2,26.83,23.885942,45.079162
24325,Saudi Arabia,Maize,2013,61024,59.0,5412.5,27.57,23.885942,45.079162
24326,Saudi Arabia,Maize,2013,61024,59.0,5412.5,27.78,23.885942,45.079162
24327,Saudi Arabia,Potatoes,2013,256547,59.0,5412.5,27.57,23.885942,45.079162
24328,Saudi Arabia,Potatoes,2013,256547,59.0,5412.5,27.78,23.885942,45.079162
24329,Saudi Arabia,Sorghum,2013,26199,59.0,5412.5,27.57,23.885942,45.079162
24330,Saudi Arabia,Sorghum,2013,26199,59.0,5412.5,27.78,23.885942,45.079162
24331,Saudi Arabia,Wheat,2013,64333,59.0,5412.5,27.57,23.885942,45.079162
24332,Saudi Arabia,Wheat,2013,64333,59.0,5412.5,27.78,23.885942,45.079162
24333,Senegal,Cassava,1990,35159,686.0,384.0,25.13,14.497401,-14.452362
24334,Senegal,Maize,1990,11411,686.0,384.0,25.13,14.497401,-14.452362
24335,Senegal,Potatoes,1990,145518,686.0,384.0,25.13,14.497401,-14.452362
24336,Senegal,"Rice, paddy",1990,24825,686.0,384.0,25.13,14.497401,-14.452362
24337,Senegal,Sorghum,1990,9101,686.0,384.0,25.13,14.497401,-14.452362
24338,Senegal,Sweet potatoes,1990,57380,686.0,384.0,25.13,14.497401,-14.452362
24339,Senegal,Cassava,1991,24752,686.0,384.0,25.0,14.497401,-14.452362
24340,Senegal,Maize,1991,11324,686.0,384.0,25.0,14.497401,-14.452362
24341,Senegal,Potatoes,1991,168760,686.0,384.0,25.0,14.497401,-14.452362
24342,Senegal,"Rice, paddy",1991,23497,686.0,384.0,25.0,14.497401,-14.452362
24343,Senegal,Sorghum,1991,7838,686.0,384.0,25.0,14.497401,-14.452362
24344,Senegal,Sweet potatoes,1991,50951,686.0,384.0,25.0,14.497401,-14.452362
24345,Senegal,Cassava,1992,21496,686.0,384.0,25.09,14.497401,-14.452362
24346,Senegal,Maize,1992,10907,686.0,384.0,25.09,14.497401,-14.452362
24347,Senegal,Potatoes,1992,165247,686.0,384.0,25.09,14.497401,-14.452362
24348,Senegal,"Rice, paddy",1992,24065,686.0,384.0,25.09,14.497401,-14.452362
24349,Senegal,Sorghum,1992,8884,686.0,384.0,25.09,14.497401,-14.452362
24350,Senegal,Sweet potatoes,1992,54350,686.0,384.0,25.09,14.497401,-14.452362
24351,Senegal,Cassava,1993,27673,686.0,357.55,24.99,14.497401,-14.452362
24352,Senegal,Maize,1993,12694,686.0,357.55,24.99,14.497401,-14.452362
24353,Senegal,Potatoes,1993,159492,686.0,357.55,24.99,14.497401,-14.452362
24354,Senegal,"Rice, paddy",1993,24809,686.0,357.55,24.99,14.497401,-14.452362
24355,Senegal,Sorghum,1993,7841,686.0,357.55,24.99,14.497401,-14.452362
24356,Senegal,Sweet potatoes,1993,60372,686.0,357.55,24.99,14.497401,-14.452362
24357,Senegal,Cassava,1994,24925,686.0,547.3,24.94,14.497401,-14.452362
24358,Senegal,Maize,1994,10133,686.0,547.3,24.94,14.497401,-14.452362
24359,Senegal,Potatoes,1994,154545,686.0,547.3,24.94,14.497401,-14.452362
24360,Senegal,"Rice, paddy",1994,20869,686.0,547.3,24.94,14.497401,-14.452362
24361,Senegal,Sorghum,1994,8672,686.0,547.3,24.94,14.497401,-14.452362
24362,Senegal,Sweet potatoes,1994,85778,686.0,547.3,24.94,14.497401,-14.452362
24363,Senegal,Cassava,1995,31801,686.0,435.31,25.33,14.497401,-14.452362
24364,Senegal,Maize,1995,10881,686.0,435.31,25.33,14.497401,-14.452362
24365,Senegal,Potatoes,1995,213833,686.0,435.31,25.33,14.497401,-14.452362
24366,Senegal,"Rice, paddy",1995,22497,686.0,435.31,25.33,14.497401,-14.452362
24367,Senegal,Sorghum,1995,8579,686.0,435.31,25.33,14.497401,-14.452362
24368,Senegal,Sweet potatoes,1995,69468,686.0,435.31,25.33,14.497401,-14.452362
24369,Senegal,Cassava,1996,26397,686.0,411.33,25.49,14.497401,-14.452362
24370,Senegal,Maize,1996,10438,686.0,411.33,25.49,14.497401,-14.452362
24371,Senegal,Potatoes,1996,200000,686.0,411.33,25.49,14.497401,-14.452362
24372,Senegal,"Rice, paddy",1996,20157,686.0,411.33,25.49,14.497401,-14.452362
24373,Senegal,Sorghum,1996,8948,686.0,411.33,25.49,14.497401,-14.452362
24374,Senegal,Sweet potatoes,1996,56359,686.0,411.33,25.49,14.497401,-14.452362
24375,Senegal,Cassava,1997,23356,686.0,437.23,25.87,14.497401,-14.452362
24376,Senegal,Maize,1997,12911,686.0,437.23,25.87,14.497401,-14.452362
24377,Senegal,Potatoes,1997,187500,686.0,437.23,25.87,14.497401,-14.452362
24378,Senegal,"Rice, paddy",1997,23254,686.0,437.23,25.87,14.497401,-14.452362
24379,Senegal,Sorghum,1997,7658,686.0,437.23,25.87,14.497401,-14.452362
24380,Senegal,Sweet potatoes,1997,41773,686.0,437.23,25.87,14.497401,-14.452362
24381,Senegal,Cassava,1998,49527,686.0,450.71,26.03,14.497401,-14.452362
24382,Senegal,Maize,1998,8255,686.0,450.71,26.03,14.497401,-14.452362
24383,Senegal,Potatoes,1998,162731,686.0,450.71,26.03,14.497401,-14.452362
24384,Senegal,"Rice, paddy",1998,27204,686.0,450.71,26.03,14.497401,-14.452362
24385,Senegal,Sorghum,1998,5927,686.0,450.71,26.03,14.497401,-14.452362
24386,Senegal,Sweet potatoes,1998,73470,686.0,450.71,26.03,14.497401,-14.452362
24387,Senegal,Cassava,1999,51000,686.0,470.87,24.93,14.497401,-14.452362
24388,Senegal,Maize,1999,9388,686.0,470.87,24.93,14.497401,-14.452362
24389,Senegal,Potatoes,1999,157460,686.0,470.87,24.93,14.497401,-14.452362
24390,Senegal,"Rice, paddy",1999,28000,686.0,470.87,24.93,14.497401,-14.452362
24391,Senegal,Sorghum,1999,6405,686.0,470.87,24.93,14.497401,-14.452362
24392,Senegal,Sweet potatoes,1999,87926,686.0,470.87,24.93,14.497401,-14.452362
24393,Senegal,Cassava,2000,48883,686.0,491.03,25.26,14.497401,-14.452362
24394,Senegal,Maize,2000,11114,686.0,491.03,25.26,14.497401,-14.452362
24395,Senegal,Potatoes,2000,111628,686.0,491.03,25.26,14.497401,-14.452362
24396,Senegal,"Rice, paddy",2000,23454,686.0,491.03,25.26,14.497401,-14.452362
24397,Senegal,Sorghum,2000,8691,686.0,491.03,25.26,14.497401,-14.452362
24398,Senegal,Sweet potatoes,2000,100092,686.0,491.03,25.26,14.497401,-14.452362
24399,Senegal,Cassava,2001,49613,686.0,282.02,25.79,14.497401,-14.452362
24400,Senegal,Maize,2001,12279,686.0,282.02,25.79,14.497401,-14.452362
24401,Senegal,Potatoes,2001,157460,686.0,282.02,25.79,14.497401,-14.452362
24402,Senegal,"Rice, paddy",2001,23729,686.0,282.02,25.79,14.497401,-14.452362
24403,Senegal,Sorghum,2001,8565,686.0,282.02,25.79,14.497401,-14.452362
24404,Senegal,Sweet potatoes,2001,107470,686.0,282.02,25.79,14.497401,-14.452362
24405,Senegal,Cassava,2002,49963,686.0,328.0,25.4,14.497401,-14.452362
24406,Senegal,Maize,2002,7434,686.0,328.0,25.4,14.497401,-14.452362
24407,Senegal,Potatoes,2002,258305,686.0,328.0,25.4,14.497401,-14.452362
24408,Senegal,"Rice, paddy",2002,22676,686.0,328.0,25.4,14.497401,-14.452362
24409,Senegal,Sorghum,2002,5854,686.0,328.0,25.4,14.497401,-14.452362
24410,Senegal,Sweet potatoes,2002,107470,686.0,328.0,25.4,14.497401,-14.452362
24411,Senegal,Cassava,2004,67374,686.0,419.97,25.38,14.497401,-14.452362
24412,Senegal,Maize,2004,27194,686.0,419.97,25.38,14.497401,-14.452362
24413,Senegal,Potatoes,2004,149835,686.0,419.97,25.38,14.497401,-14.452362
24414,Senegal,"Rice, paddy",2004,24758,686.0,419.97,25.38,14.497401,-14.452362
24415,Senegal,Sorghum,2004,7754,686.0,419.97,25.38,14.497401,-14.452362
24416,Senegal,Sweet potatoes,2004,250094,686.0,419.97,25.38,14.497401,-14.452362
24417,Senegal,Cassava,2005,108083,686.0,465.95,25.78,14.497401,-14.452362
24418,Senegal,Maize,2005,27961,686.0,465.95,25.78,14.497401,-14.452362
24419,Senegal,Potatoes,2005,136536,686.0,465.95,25.78,14.497401,-14.452362
24420,Senegal,"Rice, paddy",2005,28542,686.0,465.95,25.78,14.497401,-14.452362
24421,Senegal,Sorghum,2005,9652,686.0,465.95,25.78,14.497401,-14.452362
24422,Senegal,Sweet potatoes,2005,250081,686.0,465.95,25.78,14.497401,-14.452362
24423,Senegal,Cassava,2006,61673,686.0,511.93,25.32,14.497401,-14.452362
24424,Senegal,Maize,2006,13919,686.0,511.93,25.32,14.497401,-14.452362
24425,Senegal,Potatoes,2006,200382,686.0,511.93,25.32,14.497401,-14.452362
24426,Senegal,"Rice, paddy",2006,22401,686.0,511.93,25.32,14.497401,-14.452362
24427,Senegal,Sorghum,2006,7607,686.0,511.93,25.32,14.497401,-14.452362
24428,Senegal,Sweet potatoes,2006,250252,686.0,511.93,25.32,14.497401,-14.452362
24429,Senegal,Cassava,2007,50338,686.0,557.92,25.34,14.497401,-14.452362
24430,Senegal,Maize,2007,11008,686.0,557.92,25.34,14.497401,-14.452362
24431,Senegal,Potatoes,2007,200000,686.0,557.92,25.34,14.497401,-14.452362
24432,Senegal,"Rice, paddy",2007,24078,686.0,557.92,25.34,14.497401,-14.452362
24433,Senegal,Sorghum,2007,6459,686.0,557.92,25.34,14.497401,-14.452362
24434,Senegal,Sweet potatoes,2007,253333,686.0,557.92,25.34,14.497401,-14.452362
24435,Senegal,Cassava,2008,81345,686.0,603.9,25.5,14.497401,-14.452362
24436,Senegal,Maize,2008,18351,686.0,603.9,25.5,14.497401,-14.452362
24437,Senegal,Potatoes,2008,113000,686.0,603.9,25.5,14.497401,-14.452362
24438,Senegal,"Rice, paddy",2008,32572,686.0,603.9,25.5,14.497401,-14.452362
24439,Senegal,Sorghum,2008,10089,686.0,603.9,25.5,14.497401,-14.452362
24440,Senegal,Sweet potatoes,2008,250000,686.0,603.9,25.5,14.497401,-14.452362
24441,Senegal,Cassava,2009,81909,686.0,649.88,25.01,14.497401,-14.452362
24442,Senegal,Maize,2009,16300,686.0,649.88,25.01,14.497401,-14.452362
24443,Senegal,Potatoes,2009,200000,686.0,649.88,25.01,14.497401,-14.452362
24444,Senegal,"Rice, paddy",2009,36022,686.0,649.88,25.01,14.497401,-14.452362
24445,Senegal,Sorghum,2009,9357,686.0,649.88,25.01,14.497401,-14.452362
24446,Senegal,Sweet potatoes,2009,400000,686.0,649.88,25.01,14.497401,-14.452362
24447,Senegal,Cassava,2010,71902,686.0,695.86,26.1,14.497401,-14.452362
24448,Senegal,Maize,2010,15384,686.0,695.86,26.1,14.497401,-14.452362
24449,Senegal,Potatoes,2010,200000,686.0,695.86,26.1,14.497401,-14.452362
24450,Senegal,"Rice, paddy",2010,41033,686.0,695.86,26.1,14.497401,-14.452362
24451,Senegal,Sorghum,2010,9331,686.0,695.86,26.1,14.497401,-14.452362
24452,Senegal,Sweet potatoes,2010,333333,686.0,695.86,26.1,14.497401,-14.452362
24453,Senegal,Cassava,2011,74922,686.0,741.85,25.41,14.497401,-14.452362
24454,Senegal,Maize,2011,11331,686.0,741.85,25.41,14.497401,-14.452362
24455,Senegal,Potatoes,2011,215517,686.0,741.85,25.41,14.497401,-14.452362
24456,Senegal,"Rice, paddy",2011,37171,686.0,741.85,25.41,14.497401,-14.452362
24457,Senegal,Sorghum,2011,6389,686.0,741.85,25.41,14.497401,-14.452362
24458,Senegal,Sweet potatoes,2011,263979,686.0,741.85,25.41,14.497401,-14.452362
24459,Senegal,Cassava,2012,80283,686.0,787.83,25.47,14.497401,-14.452362
24460,Senegal,Maize,2012,15465,686.0,787.83,25.47,14.497401,-14.452362
24461,Senegal,Potatoes,2012,267857,686.0,787.83,25.47,14.497401,-14.452362
24462,Senegal,"Rice, paddy",2012,39892,686.0,787.83,25.47,14.497401,-14.452362
24463,Senegal,Sorghum,2012,9602,686.0,787.83,25.47,14.497401,-14.452362
24464,Senegal,Sweet potatoes,2012,288175,686.0,787.83,25.47,14.497401,-14.452362
24465,Senegal,Cassava,2013,69978,686.0,722.53,24.7,14.497401,-14.452362
24466,Senegal,Maize,2013,14428,686.0,722.53,24.7,14.497401,-14.452362
24467,Senegal,Potatoes,2013,225885,686.0,722.53,24.7,14.497401,-14.452362
24468,Senegal,"Rice, paddy",2013,40181,686.0,722.53,24.7,14.497401,-14.452362
24469,Senegal,Sorghum,2013,8458,686.0,722.53,24.7,14.497401,-14.452362
24470,Senegal,Sweet potatoes,2013,352871,686.0,722.53,24.7,14.497401,-14.452362
24471,Slovenia,Maize,1992,28150,1162.0,1309.0,10.78,46.151241,14.995463
24472,Slovenia,Potatoes,1992,121000,1162.0,1309.0,10.78,46.151241,14.995463
24473,Slovenia,Soybeans,1992,20000,1162.0,1309.0,10.78,46.151241,14.995463
24474,Slovenia,Wheat,1992,41937,1162.0,1309.0,10.78,46.151241,14.995463
24475,Slovenia,Maize,1993,40210,1162.0,1112.0,10.19,46.151241,14.995463
24476,Slovenia,Potatoes,1993,125740,1162.0,1112.0,10.19,46.151241,14.995463
24477,Slovenia,Soybeans,1993,13571,1162.0,1112.0,10.19,46.151241,14.995463
24478,Slovenia,Wheat,1993,38430,1162.0,1112.0,10.19,46.151241,14.995463
24479,Slovenia,Maize,1994,63200,1162.0,944.0,11.33,46.151241,14.995463
24480,Slovenia,Potatoes,1994,172680,1162.0,944.0,11.33,46.151241,14.995463
24481,Slovenia,Soybeans,1994,11000,1162.0,944.0,11.33,46.151241,14.995463
24482,Slovenia,Wheat,1994,43300,1162.0,944.0,11.33,46.151241,14.995463
24483,Slovenia,Maize,1995,63380,1162.0,987.0,10.14,46.151241,14.995463
24484,Slovenia,Potatoes,1995,189910,1162.0,987.0,10.14,46.151241,14.995463
24485,Slovenia,Soybeans,1995,27857,1162.0,987.0,10.14,46.151241,14.995463
24486,Slovenia,Wheat,1995,42300,1162.0,987.0,10.14,46.151241,14.995463
24487,Slovenia,Maize,1996,63000,1162.0,953.0,9.24,46.151241,14.995463
24488,Slovenia,Potatoes,1996,193000,1162.0,953.0,9.24,46.151241,14.995463
24489,Slovenia,Soybeans,1996,27500,1162.0,953.0,9.24,46.151241,14.995463
24490,Slovenia,Wheat,1996,39000,1162.0,953.0,9.24,46.151241,14.995463
24491,Slovenia,Maize,1997,74811,1162.0,1245.0,10.18,46.151241,14.995463
24492,Slovenia,Potatoes,1997,204781,1162.0,1245.0,10.18,46.151241,14.995463
24493,Slovenia,Soybeans,1997,25000,1162.0,1245.0,10.18,46.151241,14.995463
24494,Slovenia,Wheat,1997,41557,1162.0,1245.0,10.18,46.151241,14.995463
24495,Slovenia,Maize,1998,73139,1162.0,1091.0,10.42,46.151241,14.995463
24496,Slovenia,Potatoes,1998,212682,1162.0,1091.0,10.42,46.151241,14.995463
24497,Slovenia,Soybeans,1998,22500,1162.0,1091.0,10.42,46.151241,14.995463
24498,Slovenia,Wheat,1998,48279,1162.0,1091.0,10.42,46.151241,14.995463
24499,Slovenia,Maize,1999,69368,1162.0,1133.0,10.51,46.151241,14.995463
24500,Slovenia,Potatoes,1999,197257,1162.0,1133.0,10.51,46.151241,14.995463
24501,Slovenia,Soybeans,1999,25357,1162.0,1133.0,10.51,46.151241,14.995463
24502,Slovenia,Wheat,1999,37087,1162.0,1133.0,10.51,46.151241,14.995463
24503,Slovenia,Maize,2000,58821,1162.0,1468.0,11.45,46.151241,14.995463
24504,Slovenia,Potatoes,2000,207950,1162.0,1468.0,11.45,46.151241,14.995463
24505,Slovenia,Soybeans,2000,24643,1162.0,1468.0,11.45,46.151241,14.995463
24506,Slovenia,Wheat,2000,42492,1162.0,1468.0,11.45,46.151241,14.995463
24507,Slovenia,Maize,2001,54139,1162.0,1387.0,10.74,46.151241,14.995463
24508,Slovenia,Potatoes,2001,190468,1162.0,1387.0,10.74,46.151241,14.995463
24509,Slovenia,Soybeans,2001,27368,1162.0,1387.0,10.74,46.151241,14.995463
24510,Slovenia,Wheat,2001,46036,1162.0,1387.0,10.74,46.151241,14.995463
24511,Slovenia,Maize,2002,81574,1162.0,1164.1,11.18,46.151241,14.995463
24512,Slovenia,Potatoes,2002,233322,1162.0,1164.1,11.18,46.151241,14.995463
24513,Slovenia,Soybeans,2002,24030,1162.0,1164.1,11.18,46.151241,14.995463
24514,Slovenia,Wheat,2002,48943,1162.0,1164.1,11.18,46.151241,14.995463
24515,Slovenia,Maize,2004,77750,1162.0,1557.98,10.06,46.151241,14.995463
24516,Slovenia,Potatoes,2004,250951,1162.0,1557.98,10.06,46.151241,14.995463
24517,Slovenia,Soybeans,2004,28974,1162.0,1557.98,10.06,46.151241,14.995463
24518,Slovenia,Wheat,2004,45339,1162.0,1557.98,10.06,46.151241,14.995463
24519,Slovenia,Maize,2005,82883,1162.0,1383.88,9.62,46.151241,14.995463
24520,Slovenia,Potatoes,2005,229486,1162.0,1383.88,9.62,46.151241,14.995463
24521,Slovenia,Soybeans,2005,19360,1162.0,1383.88,9.62,46.151241,14.995463
